username_length,num_posts,num_followers,num_following,account_age_days,has_profile_picture,has_bio,engagement_ratio,is_verified,is_fake
17,1112,126,80,1563,1,1,8.8265,0,0
18,1453,108,289,942,1,1,13.4343,0,0
19,321,21,373,647,1,1,15.2668,0,0
18,8,212,84,2130,0,1,0.0312,0,0
16,1140,175,394,3320,1,0,6.5099,0,0
16,86,1021,177,370,1,1,0.0845,0,0
10,1268,255,750,1338,1,0,4.9832,0,0
3,4,64,3541,10,0,0,0.0566,0,1
6,32,94,614,16,0,1,0.326,0,1
16,4,3567,1519,22,0,0,0.0,0,1
6,8,56,4281,106,0,0,0.1516,0,1
13,146,99,463,2590,1,0,1.465,0,0
10,73,462,682,697,0,1,0.1458,0,0
6,3,2,4314,7,0,0,1.5016,0,1
10,1509,156,872,791,1,1,9.6715,0,0
6,29,8,2102,9,1,0,3.6316,0,1
11,349,3895,645,1321,1,0,0.0752,0,0
13,1207,46,611,489,1,1,26.2677,0,0
9,42,254,267,2049,1,0,0.162,0,0
14,1320,425,269,786,1,1,3.1019,0,0
27,29,9,4825,2,0,0,3.2471,0,1
24,1,3,3302,23,0,0,0.3396,0,1
10,298,343,154,39,1,0,0.8627,0,0
16,1,3824,1253,208,0,0,0.0112,0,1
12,41,149,261,1192,0,1,0.2839,0,0
23,3,35,4508,11,0,1,0.0814,0,1
5,39,4022,836,1244,1,1,0.0,0,0
6,1026,358,744,2134,1,1,2.8753,1,0
7,23,1639,458,114,1,0,0.0113,0,1
19,1096,73,452,3539,1,1,15.0088,0,0
17,97,49107,112,1649,1,1,0.0092,0,0
12,6,3071,423,2311,1,0,0.0219,0,0
5,746,47,194,784,1,0,15.8641,0,0
18,63,297,909,3477,1,0,0.1781,0,0
15,95,437,118,2351,1,1,0.2344,0,0
7,1860,1632,465,930,0,1,1.1554,0,0
25,7,7956,298,16,0,0,0.0,0,1
5,964,3598,405,265,0,1,0.2681,0,0
7,2,3163,441,7,0,0,0.0,0,1
14,329,277,359,501,1,1,1.1959,0,0
8,58,137,80,2823,1,0,0.411,0,0
8,54,2623,940,1962,1,1,0.0482,0,0
14,69,160,416,2833,1,1,0.4502,1,0
8,52,260,68,1340,1,1,0.1785,0,0
19,837,2363,90,2512,1,0,0.3458,0,0
18,536,15059,699,3063,1,1,0.0324,0,0
14,419,3332,529,35,1,1,0.1167,0,0
11,704,396,572,1518,1,1,1.7847,0,0
7,10,5273,2298,58,1,1,0.0021,0,1
16,63,24894,663,510,1,1,0.0038,0,0
16,68,228,416,1913,1,0,0.304,0,0
6,2,14,3333,26,0,0,0.1399,0,1
7,7,21,4208,7,0,0,0.338,0,1
24,36,30,3317,4,1,0,1.2164,0,1
10,53,2493,847,3335,0,0,0.0166,0,0
26,2,2,2782,6,1,1,0.9904,0,1
29,1,8369,4742,25,0,0,0.0,0,1
15,750,36288,554,3422,1,0,0.0233,0,0
6,270,174,884,3040,1,0,1.5467,0,0
10,1377,245,816,333,1,0,5.5999,0,0
6,3,6276,3911,13,0,0,0.0131,0,1
17,1304,69,380,3140,0,1,18.9025,0,0
5,2,39,1952,6,0,0,0.0456,0,1
27,0,6287,1828,24,1,0,0.0,0,1
11,508,426,552,3552,1,1,1.177,1,0
21,3,21,1841,18,0,0,0.1642,0,1
12,279,204,79,1080,0,1,1.3782,0,0
17,78,28915,256,1786,1,0,0.0169,0,0
10,494,4842,462,2350,0,1,0.1064,0,0
14,1226,551,392,1764,1,0,2.2071,0,0
18,21,4385,224,1086,1,1,0.0,0,0
23,7,87,4202,10,1,0,0.0822,0,1
3,5,92,3011,6,1,0,0.0523,0,1
8,929,3035,836,1854,1,1,0.3191,0,0
27,1,90,3291,16,0,1,0.0118,0,1
17,64,23,730,700,1,1,2.7696,0,0
3,13,65,2996,353,1,0,0.1831,0,1
14,271,72,808,1321,1,1,3.7658,0,0
20,1,50,4154,16,1,0,0.0108,0,1
12,29,367,888,3347,1,1,0.0778,0,0
29,1,6675,3477,29,1,1,0.0,0,1
6,25,35,1713,23,1,0,0.7238,1,1
13,486,467,769,3239,1,1,1.0357,0,0
17,1214,1095,969,3408,1,1,1.1265,0,0
19,1282,312,555,3231,1,1,4.1085,0,0
10,20,381,307,2069,1,0,0.0673,0,0
14,72,1244,730,240,1,0,0.0605,0,0
10,1362,4727,443,227,1,1,0.2909,0,0
6,356,246,664,666,1,1,1.4511,0,0
18,24,205,935,1262,1,1,0.1026,0,0
17,6,8549,2418,25,0,1,0.0,0,1
7,1562,2632,573,205,1,1,0.5904,0,0
7,7,11,914,27,0,0,0.6331,0,1
14,47,45,905,3368,1,0,1.0539,0,0
17,720,219,62,1654,1,0,3.2782,0,0
14,864,488,290,2753,0,0,1.7742,0,0
11,737,43088,112,675,1,1,0.013,0,0
17,902,203,915,3117,1,1,4.4432,0,0
11,24,36,124,2170,1,1,0.6813,0,0
14,1168,206,244,1738,1,1,5.6658,0,0
19,8,7870,3949,23,0,0,0.0,0,1
6,992,400,795,2642,1,1,2.4801,0,0
4,2,48,4302,179,0,0,0.0243,0,1
12,1417,90,947,472,0,1,15.7382,1,0
5,7,3492,831,56,0,0,0.0047,0,1
18,1726,371,487,36,1,1,4.6565,0,0
14,144,173,653,2962,1,1,0.8275,0,0
12,1691,348,997,357,1,0,4.8729,0,0
9,1833,4044,223,1128,1,1,0.4484,0,0
5,335,199,444,1527,1,1,1.692,0,0
15,20,394,944,1426,1,0,0.0647,0,0
6,142,296,392,2514,1,0,0.4887,0,0
16,97,392,356,3315,0,1,0.2534,0,0
13,1480,314,902,2717,1,1,4.7167,0,0
15,75,168,422,2094,1,1,0.4643,0,0
20,41,2197,1087,22,0,0,0.017,0,1
19,5,65,3397,362,0,1,0.0755,0,1
12,92,356,94,1847,1,0,0.255,0,0
13,391,184,678,1749,0,1,2.1225,1,0
18,59,34,335,2302,1,1,1.7404,0,0
7,1678,50,329,800,1,0,33.5675,0,0
16,70,3860,366,378,1,1,0.0248,0,0
5,205,2752,328,2266,1,0,0.0677,0,0
17,8,29,1549,210,0,0,0.2773,0,1
13,7,353,972,1695,1,1,0.0202,0,0
19,83,3511,703,1616,0,1,0.0141,0,0
14,1480,18,507,3013,0,1,82.2027,0,0
15,22,427,948,3440,1,1,0.0434,0,0
11,80,280,657,2649,1,1,0.2938,0,0
5,28,3659,3328,254,0,1,0.0169,0,1
13,24,151,370,337,1,1,0.1556,0,0
12,123,4944,648,1798,1,0,0.0265,0,0
25,7,29,1223,8,0,0,0.2316,0,1
27,34,2135,3799,27,1,0,0.014,0,1
8,906,117,715,157,1,1,7.7532,0,0
5,9,56,343,241,0,0,0.1518,0,1
16,773,40726,708,389,1,1,0.0334,0,0
15,1397,322,474,816,1,1,4.3258,0,0
13,33,39798,959,1815,1,1,0.0065,0,0
6,701,31,283,201,1,1,22.6227,0,0
15,287,3982,855,2395,1,1,0.0792,0,0
8,23,443,51,2180,0,0,0.047,0,0
24,6,79,2612,6,0,0,0.0845,0,1
10,665,338,991,641,1,0,1.9625,0,0
19,1341,416,705,792,0,1,3.2116,0,0
6,918,100,801,2669,1,1,9.1908,0,0
23,47,23,4627,3,1,0,2.0411,0,1
12,67,313,503,2400,1,1,0.2102,0,0
18,1860,205,373,1855,1,1,9.0642,0,0
12,90,27425,894,1544,0,0,0.0,0,0
19,616,95,339,1960,1,1,6.4979,0,0
5,976,4089,939,2475,1,1,0.231,0,0
15,2,2,4338,85,1,0,1.0167,0,1
10,32,262,95,1857,1,0,0.1175,0,0
5,42,4868,2364,17,1,1,0.0131,0,1
9,85,497,654,1786,1,1,0.1598,0,0
9,426,4502,64,2773,1,0,0.0816,1,0
17,356,36,707,262,0,0,9.893,0,0
29,7,10,1306,21,0,0,0.7158,0,1
7,51,285,647,1442,1,1,0.1802,0,0
14,739,4999,986,853,1,1,0.1451,0,0
4,5,6229,1223,8,1,0,0.0,0,1
7,1349,451,884,611,1,0,3.0102,0,0
16,9,48,3076,28,1,0,0.1765,0,1
24,3,30,1427,212,1,0,0.118,0,1
6,640,3249,376,224,1,1,0.1707,0,0
8,458,302,707,172,0,1,1.5004,0,0
15,997,12586,545,989,1,1,0.0886,0,0
11,80,64,403,2547,0,1,1.2449,0,0
6,0,49,3611,3,0,1,0.0,0,1
9,1783,4178,336,882,1,1,0.4154,0,0
8,1131,3977,495,1396,1,0,0.289,0,0
6,41,59,4194,19,0,0,0.6891,0,1
23,4,99,2987,21,0,1,0.0379,0,1
5,855,193,547,3310,1,0,4.4472,0,0
16,55,305,282,2819,1,1,0.1793,0,0
3,45,8991,1941,148,1,0,0.0004,0,1
6,5,43,1039,4,0,1,0.1138,0,1
15,821,209,169,2125,1,1,3.9426,0,0
11,556,375,150,2135,0,0,1.4836,0,0
14,36,473,144,53,1,1,0.0868,0,0
8,230,273,924,204,1,1,0.8599,0,0
5,977,189,950,1499,1,1,5.1669,0,0
19,24,297,998,2875,0,1,0.0985,0,0
7,5,18,4560,1,1,0,0.2626,0,1
12,65,81,801,3587,1,1,0.7943,0,0
5,1988,21016,263,3230,1,1,0.0856,0,0
11,1985,343,182,2341,1,1,5.781,0,0
16,1623,371,481,3557,0,1,4.3809,0,0
10,97,33,867,905,1,0,2.9368,0,0
6,1227,471,862,3041,0,1,2.6136,0,0
11,38,56,811,1190,0,0,0.6835,0,0
17,5,3458,1492,17,0,0,0.0,0,1
16,1611,63,161,1019,1,0,25.5648,0,0
8,694,3360,312,955,1,0,0.2022,0,0
7,8,2,568,17,1,1,3.9737,0,1
6,92,58,827,3110,1,0,1.5698,0,0
8,1380,276,899,2037,1,1,5.0217,0,0
10,86,402,753,2568,1,0,0.2191,0,0
16,9,221,786,180,1,1,0.0415,0,0
5,26,367,627,691,1,0,0.0718,0,0
14,27,4951,677,438,1,1,0.0054,0,0
9,896,229,507,1981,1,1,3.9176,0,0
19,46,394,564,2409,0,1,0.108,0,0
16,74,404,153,1016,1,1,0.1858,0,0
24,1,87,2805,316,0,0,0.0434,0,1
25,8,8629,1220,278,0,1,0.0171,0,1
14,266,195,187,2186,1,1,1.3662,0,0
18,4,49,2687,26,1,0,0.0918,0,1
7,1604,16623,66,1423,0,0,0.1157,0,0
7,52,3245,913,3570,1,0,0.0223,0,0
6,199,4518,676,811,1,1,0.0471,0,0
16,28,289,428,3395,1,1,0.0969,0,0
15,4,69,2974,8,1,0,0.0658,0,1
14,1997,17,883,2145,1,1,117.4408,0,0
8,255,527,468,51,1,0,0.4948,0,0
17,9,9233,4769,27,0,1,0.0,0,1
16,506,489,662,3352,1,1,1.0376,0,0
24,6,4503,3971,241,1,0,0.0005,0,1
6,77,64,725,1635,0,0,1.2191,0,0
19,0,71,233,14,0,0,0.0001,0,1
5,7,324,801,3619,1,1,0.0902,0,0
9,1533,200,885,2043,0,1,7.668,0,0
24,3,68,3118,28,1,0,0.0555,0,1
12,68,4369,878,568,1,0,0.016,0,0
7,5,23,4081,13,0,1,0.2158,0,1
16,518,1324,440,3245,1,0,0.3897,0,0
8,1914,290,168,807,1,1,6.5881,0,0
12,458,3712,352,3567,1,0,0.1156,0,0
14,1114,487,333,142,1,1,2.3032,0,0
16,20,341,345,3335,1,1,0.0383,0,0
3,1,6905,954,258,1,0,0.0019,0,1
13,1753,3713,860,1397,1,0,0.4786,0,0
19,127,46623,86,2965,1,1,0.0231,0,0
18,18,336,747,3189,0,1,0.0452,0,0
10,65,169,55,2296,0,0,0.3626,0,0
17,654,372,968,652,0,0,1.7642,0,0
15,239,4753,773,582,1,0,0.0405,0,0
24,2,6289,3576,3,0,1,0.0,0,1
29,6,22,2639,10,1,0,0.2664,0,1
6,4,20,1475,251,1,0,0.2178,0,1
18,45,9446,935,27,0,0,0.0015,0,1
13,786,378,402,2759,1,1,2.0709,0,0
7,49,49838,600,3019,0,1,0.0,0,0
20,4,1497,3528,7,1,1,0.0,0,1
7,8,33,833,338,1,0,0.2505,0,1
14,60,219,985,3085,1,0,0.2891,0,0
17,46,48,4546,298,0,1,0.962,0,1
16,8,55,4621,7,1,1,0.1628,0,1
18,1690,349,64,1083,1,1,4.8372,0,0
11,1441,449,541,2960,1,1,3.2116,0,0
6,95,3119,819,1911,0,1,0.0056,0,0
17,0,95,2789,10,1,1,0.0047,0,1
21,9,2107,2301,17,0,0,0.0,0,1
8,225,2487,511,2702,1,0,0.0877,0,0
5,982,43848,303,1624,1,0,0.0214,0,0
6,3,1817,261,1304,1,0,1.0007,0,0
15,1542,401,464,2639,1,0,3.8448,0,0
4,1,25,2805,193,0,0,0.0385,0,1
18,45,194,644,1475,0,1,0.2181,0,0
24,8,20,2851,153,1,0,0.3964,0,1
12,649,267,908,3389,1,1,2.4226,0,0
6,99,53,82,530,1,1,1.8844,0,0
5,619,28902,457,1561,0,1,0.0223,0,0
23,5,13,4783,26,0,0,0.39,0,1
15,42,6116,1181,184,1,1,0.0063,0,1
12,95,1512,836,1282,1,1,0.0719,0,0
15,19,83,251,3138,1,1,0.2152,0,0
7,8,30,4820,27,0,1,0.2806,0,1
7,28,104,584,3030,1,1,0.2555,0,0
16,3,1354,369,268,0,1,1.1109,0,0
19,4,62,3021,3,1,0,0.0487,0,1
9,949,479,459,2593,1,0,1.9789,0,0
6,702,196,634,1790,1,0,3.5763,0,0
11,1549,188,488,673,1,1,8.2383,0,0
29,2,5756,1236,4,1,0,0.0,0,1
13,62,1624,190,2424,1,0,0.0342,0,0
6,1331,29108,941,1484,0,1,0.0574,0,0
5,41,98,677,2,1,0,0.3932,0,1
9,71,229,539,2772,1,1,0.3075,0,0
23,39,6427,1164,28,0,1,0.0,0,1
17,1176,137,781,786,1,1,8.5946,0,0
27,3,33,882,67,1,0,0.105,0,1
12,821,84,811,572,1,1,9.7624,0,0
10,61,367,525,3557,1,0,0.172,1,0
11,1886,481,348,1289,1,0,3.9155,0,0
29,29,1953,2130,22,0,0,0.0318,0,1
15,225,369,757,2066,1,0,0.6038,0,0
8,758,329,466,1537,1,1,2.312,0,0
13,95,240,612,3329,0,1,0.3781,0,0
21,6,20,4743,150,0,1,0.3052,1,1
20,0,45,534,3,0,0,0.004,0,1
7,474,409,640,950,1,1,1.1732,0,0
11,1147,3509,870,1142,1,1,0.3234,0,0
7,5,85,266,1877,0,1,0.0679,0,0
9,1837,4914,226,3577,1,0,0.3846,0,0
15,7,9592,231,9,0,1,0.0039,0,1
8,67,435,241,2507,1,1,0.1438,0,0
9,5,252,969,489,0,0,7.3771,0,0
18,52,2975,373,1669,1,0,0.038,0,0
15,914,415,375,1387,1,0,2.1901,0,0
6,8,7,2152,136,0,0,1.1442,0,1
5,6,5658,3312,299,1,0,0.0,0,1
5,1918,328,985,2519,1,1,5.8326,0,0
22,28,8072,1697,38,1,0,0.0021,0,1
6,589,30058,533,3198,1,1,0.0212,0,0
19,128,285,350,2717,1,1,0.4418,0,0
9,476,323,661,656,1,0,1.4749,0,0
16,1143,342,81,2069,1,0,3.3364,0,0
16,1248,498,979,1177,1,1,2.4982,0,0
17,1954,3002,914,2451,1,1,0.6669,0,0
7,6,1069,1525,27,0,0,0.0004,0,1
16,65,29,607,3073,1,1,2.2523,0,0
7,65,146,193,2187,1,1,0.4452,0,0
9,1483,3283,390,3105,1,1,0.4532,0,0
7,1808,148,280,1504,1,0,12.2101,0,0
13,42,705,949,777,1,1,0.0495,0,0
5,8,2231,961,968,1,0,0.0125,0,0
15,1303,405,704,2352,0,0,3.204,0,0
8,343,222,64,3595,1,0,1.5444,1,0
10,6,415,498,2237,1,1,0.0143,0,0
14,1713,4759,204,2271,0,1,0.3658,0,0
7,1632,36,344,1620,1,0,45.336,0,0
16,7,461,761,2587,1,0,2.5802,1,0
6,962,322,350,2087,1,1,2.9921,0,0
17,3,41,4962,26,0,0,0.0847,0,1
26,36,23,1982,301,0,0,1.5673,0,1
15,9,91,2829,20,0,0,0.1003,0,1
10,73,498,363,3326,0,1,0.159,0,0
8,1564,90,543,2279,1,1,17.3585,0,0
15,4,10,2482,18,1,1,0.4096,0,1
7,926,149,430,1817,0,1,6.2098,0,0
17,506,2885,968,2844,1,1,0.1948,0,0
14,1579,516,356,1815,1,1,3.0717,0,0
19,515,36572,169,1391,0,1,0.013,0,0
7,34,6687,284,154,0,0,0.0082,0,1
9,177,73,312,3081,1,1,2.4166,0,0
18,85,70,933,2679,0,0,1.2337,0,0
8,450,447,341,1695,1,1,1.012,0,0
15,2,55,942,62,0,0,0.0291,0,1
10,1041,4790,637,847,1,1,0.2274,0,0
17,34,332,858,3269,1,1,0.1151,0,0
7,1379,2566,116,371,1,1,0.5286,0,0
13,695,116,850,638,1,1,6.0083,0,0
5,385,428,572,848,1,1,0.9137,0,0
18,72,474,660,2523,0,0,0.1396,0,0
12,92,44518,970,1932,1,0,0.0052,0,0
6,62,315,754,1798,1,1,0.1971,0,0
7,6,2840,3010,7,1,0,0.0,0,1
8,785,48976,287,634,1,1,0.0029,0,0
15,1386,305,731,115,0,0,4.5368,0,0
19,7,6832,4366,64,1,0,0.0107,0,1
20,0,9159,3583,43,0,0,0.0,0,1
9,818,357,571,434,1,1,2.2806,0,0
12,1729,251,117,533,1,1,6.8915,0,0
16,1964,325,653,1526,0,1,6.0328,0,0
28,5,5718,2581,184,0,0,0.0,0,1
18,96,1534,446,3490,1,1,0.0634,0,0
7,4,99,3314,21,0,0,0.0552,0,1
11,34,30,782,3027,1,1,1.1257,0,0
14,1507,176,742,3062,1,1,8.5812,0,0
18,1183,100,557,2689,0,0,11.8272,0,0
28,5,10,3642,345,0,1,0.4965,0,1
18,2,429,734,1718,0,1,1.0933,0,0
14,66,49,555,2165,1,1,1.3439,0,0
8,1979,995,128,1438,1,1,1.9703,0,0
13,41,255,202,1270,1,1,0.1496,0,0
11,76,211,197,1876,0,0,0.3578,0,0
6,7,12,1649,356,0,1,0.5786,0,1
12,53,39602,514,285,0,1,0.0053,0,0
20,9,39,4413,19,1,1,0.2288,0,1
5,9,147,816,2576,1,0,0.2576,0,0
19,1693,215,740,1739,1,0,7.8656,0,0
5,43,145,331,1332,1,1,0.2991,1,0
19,238,16,562,725,1,0,14.8835,0,0
6,5,21,4088,124,1,0,0.237,0,1
5,1411,433,301,1386,1,1,3.2739,0,0
17,7,224,270,1053,0,0,6.3255,0,0
3,5,95,2700,26,1,0,0.0488,0,1
15,31,437,431,2009,0,1,0.0705,0,0
8,969,1865,819,3274,1,1,0.4955,0,0
9,732,158,435,3602,1,0,4.6257,0,0
16,17,3009,744,2644,1,1,0.0173,0,0
13,1706,309,447,422,1,1,5.5261,0,0
5,2,5837,4357,6,0,1,0.0046,0,1
22,8,69,3066,24,1,0,0.1245,0,1
11,1722,3159,787,1652,1,0,0.5436,0,0
13,4,27,111,192,1,0,3.0685,0,0
13,7,650,498,451,0,0,2.0621,0,0
7,44,2,1946,216,0,0,22.0021,0,1
10,749,1742,305,2685,1,1,0.4249,0,0
8,187,404,370,2837,1,1,0.4677,0,0
7,969,20348,758,3508,1,1,0.0258,0,0
17,8,48,3652,12,0,0,0.1765,0,1
17,3,8057,2693,23,0,0,0.025,0,1
25,8,34,460,323,0,1,0.2454,0,1
8,8,345,987,2881,1,0,0.025,0,0
10,36,465,286,3432,1,1,0.0896,0,0
4,0,3843,3911,196,1,1,0.0,0,1
6,39,267,707,3070,0,1,0.1643,0,0
6,5,482,348,2354,1,0,0.2528,0,0
12,77,351,672,1930,1,0,0.218,0,0
10,301,326,601,3381,1,0,0.9297,0,0
23,5,1671,1222,2,0,1,0.0,0,1
18,1196,405,253,45,0,0,2.9712,0,0
19,20,4720,670,204,1,0,0.0,1,0
23,5,3576,3590,2,0,1,0.0,0,1
12,360,424,896,257,0,1,0.8583,0,0
3,8,7413,4216,16,1,0,0.0,0,1
7,46,2507,368,1284,0,1,0.0163,0,0
23,7,46,2988,8,1,1,0.1676,0,1
15,970,256,512,3637,1,0,3.7855,0,0
13,1,280,357,51,1,1,0.0,0,0
9,48,1413,793,1135,1,1,0.0242,0,0
14,565,1756,554,3085,1,0,0.3258,0,0
13,221,136,990,689,1,1,1.6209,0,0
5,1282,87,173,2349,1,0,14.7226,0,0
9,654,2053,819,3600,1,1,0.3173,0,0
18,1834,486,671,1789,1,1,3.771,0,0
16,5,5,2025,15,0,1,1.0152,0,1
19,1142,458,877,3006,1,1,2.4834,0,0
19,68,227,686,3185,1,0,0.2949,0,0
14,687,128,55,2388,1,0,5.3636,0,0
17,1,85,3897,26,1,0,0.0058,0,1
7,3,496,212,2916,1,1,0.2202,0,0
7,24,27987,182,3098,1,1,0.0067,0,0
14,32,353,545,3392,1,1,0.1081,0,0
5,549,204,322,2042,1,1,2.6927,0,0
18,66,212,802,3078,1,0,0.3181,0,0
9,523,3336,329,1696,1,0,0.1493,0,0
23,2,44,719,8,1,0,0.0531,0,1
13,23,1109,919,853,0,1,0.0,0,0
11,83,327,101,1056,0,1,0.2585,0,0
10,1016,1633,256,2506,1,1,0.6191,0,0
10,1426,339,420,924,1,1,4.1943,0,0
28,13,46,2122,9,0,0,0.2831,0,1
8,638,755,909,169,1,0,0.8342,0,0
17,10,99,458,29,1,1,0.1093,0,1
19,7,34,288,9,0,1,0.2101,0,1
18,1110,168,397,2992,1,1,6.6169,0,0
24,8,1,936,28,1,1,8.0063,0,1
6,10,235,107,2274,1,0,0.045,0,0
6,0,8162,2218,8,0,0,0.0043,0,1
19,9,65,4091,15,0,0,0.1378,0,1
14,40,60,85,306,1,1,0.6753,0,0
23,1,95,4709,57,0,1,0.016,0,1
24,5,5466,3927,11,0,0,0.0,0,1
26,42,94,1632,24,0,0,0.4521,0,1
29,7,81,3248,27,1,1,0.0834,0,1
14,690,230,228,1995,1,1,3.0113,0,0
3,31,40,3315,34,0,1,0.7803,0,1
12,641,185,401,2332,1,1,3.472,0,0
27,5,36,796,343,0,0,0.1437,0,1
20,7,80,4033,13,1,0,0.0864,0,1
8,1833,1515,734,2874,0,1,1.2191,0,0
16,31,1844,158,3473,1,1,0.0059,0,0
19,1171,443,79,1686,1,1,2.6346,0,0
19,62,196,925,147,1,0,0.3283,0,0
16,1126,10080,106,1269,1,1,0.107,0,0
6,9,31,3188,28,1,0,0.2913,0,1
18,8,30,1895,7,0,0,0.2657,0,1
11,68,436,756,657,1,0,0.1635,0,0
15,2,8404,3978,12,1,1,0.0083,0,1
22,18,38,3684,11,0,0,0.4719,0,1
6,1036,3153,580,1647,1,1,0.3047,0,0
27,2,34,2258,330,0,0,0.0611,0,1
8,1429,6080,597,3280,1,1,0.2393,0,0
14,47,44537,988,1222,1,0,0.0052,0,0
10,1949,3361,850,3424,1,1,0.577,0,0
15,4,479,669,1435,1,1,0.0234,0,0
28,2,6218,3702,30,1,0,0.0,0,1
18,42,75,632,607,0,1,0.5546,0,0
10,93,130,187,3274,1,1,0.7122,0,0
15,29,281,260,713,1,0,0.1261,0,0
7,1238,313,151,1960,1,1,3.9433,0,0
15,4,8645,2100,10,0,0,0.0,0,1
15,1069,222,859,2068,1,0,4.8089,0,0
5,54,71,535,982,1,0,0.754,0,0
19,60,216,979,1944,1,1,0.2897,0,0
25,23,5060,2896,5,0,1,0.0,0,1
21,4,31,1225,26,1,0,0.1325,0,1
8,44,128,252,266,1,0,0.3527,0,0
7,1062,2760,461,3616,1,1,0.4076,0,0
11,80,90,858,1093,1,1,0.89,0,0
16,1,98,476,201,0,0,0.0099,0,1
12,5,17,613,1155,0,1,0.2981,0,0
9,718,11179,465,1738,0,1,0.0648,0,0
13,1701,269,281,2510,1,1,6.3152,0,0
6,19,86,890,791,1,1,0.2126,0,0
13,2,3549,636,2997,1,1,0.5358,0,0
24,2,4226,4690,29,1,0,0.0075,0,1
13,60,297,55,1628,1,1,0.1915,0,0
24,4,60,671,13,0,1,0.0633,0,1
8,315,313,175,80,1,0,1.0062,0,0
10,82,21,167,2138,1,0,3.9031,0,0
11,71,153,138,361,0,0,0.4686,0,0
7,3,93,136,325,1,0,0.0468,0,1
9,376,136,712,2640,1,0,2.7389,0,0
7,1945,112,739,456,0,1,17.3563,0,0
9,1656,435,467,583,1,1,3.8069,0,0
5,6,17,1872,7,0,0,0.3425,0,1
26,6,55,3524,5,0,1,0.1015,0,1
25,3,46,1449,201,0,0,0.0524,0,1
15,1739,484,866,472,1,1,3.5978,0,0
23,0,57,3432,63,0,0,0.0,0,1
17,508,228,564,1598,1,1,2.2439,0,0
27,0,8286,1272,205,1,1,0.0007,0,1
20,0,4212,2899,196,0,0,0.0056,0,1
17,1,36,201,25,1,0,0.0293,0,1
9,1597,1389,452,3016,1,1,1.1522,0,0
4,4,10,875,19,1,0,0.4004,0,1
28,4,9279,3394,15,0,0,0.0,0,1
15,1452,70,833,2241,1,1,20.7408,0,0
16,1014,448,414,2230,0,1,2.282,0,0
10,22,3177,193,3305,1,0,0.007,0,0
15,1448,362,389,1425,0,1,4.0063,0,0
7,6,99,4262,87,0,0,0.0893,0,1
16,19,2934,888,534,1,1,0.0,0,0
18,723,414,815,377,1,1,1.745,0,0
14,1845,1745,261,2847,1,0,1.0677,0,0
10,1294,190,453,3262,1,1,6.8108,0,0
20,9,15,344,23,0,1,0.5899,0,1
9,1050,108,808,35,1,1,9.7191,0,0
19,48,297,868,1864,0,1,0.1522,0,0
13,84,1864,215,3142,1,1,0.0379,0,0
6,93,398,466,3463,0,0,0.217,0,0
15,1609,2683,980,2988,0,0,0.6057,0,0
22,11,3785,3104,114,1,0,0.0,0,1
7,6,1073,3240,8,1,1,0.0029,0,1
14,38,491,450,2638,1,0,0.0838,0,0
8,84,3913,124,478,1,1,0.034,0,0
17,1244,4972,380,280,1,0,0.2593,0,0
9,1844,374,611,462,1,0,4.919,0,0
6,9,17,1183,14,0,0,0.5234,0,1
6,165,295,393,3288,0,0,0.5639,0,0
17,48,98,1790,19,0,1,0.4979,0,1
10,741,144,872,2074,0,1,5.1295,0,0
10,477,392,669,2446,0,1,1.2094,0,0
18,1118,1357,128,1803,1,1,0.8216,0,0
22,24,39,2622,91,0,0,0.6123,0,1
6,357,43,764,2154,1,1,8.3043,0,0
24,5,4623,1202,15,0,0,0.0189,0,1
5,7,7816,2870,51,0,0,0.0052,0,1
14,939,91,598,403,1,1,10.3298,0,0
27,7,72,3161,8,1,1,0.0836,0,1
6,37,4120,64,117,0,0,0.0,0,0
7,30,395,166,129,1,1,0.0684,0,0
17,0,24,1476,28,0,0,0.0,0,1
16,1813,170,823,586,1,1,10.6552,0,0
19,1718,83,518,1897,1,1,20.6987,0,0
13,852,425,374,2387,0,1,1.9988,0,0
10,314,74,238,1716,1,0,4.2186,0,0
16,6,389,877,2343,1,1,0.0167,0,0
10,1600,350,750,2954,1,0,4.5607,0,0
5,159,17,949,1137,1,0,9.364,0,0
13,37,55,833,1419,1,1,0.6708,0,0
3,2,3632,3804,203,0,0,0.0,0,1
13,206,420,109,1200,0,0,0.4944,0,0
14,76,90,672,748,0,1,0.8489,0,0
24,8,23,4642,10,1,0,0.3546,0,1
16,90,154,109,2553,1,1,0.5944,0,0
17,16,67,340,1311,1,0,0.2572,0,0
5,89,331,261,628,1,1,0.2737,0,0
22,4,6762,1758,4,0,1,0.0029,0,1
14,333,408,987,3500,0,1,0.8047,0,0
5,13,87,1031,29,1,1,0.1447,0,1
27,5,55,2306,8,0,1,0.0944,0,1
17,1,5892,1199,28,0,0,0.0,0,1
19,1315,1271,313,3592,0,0,1.0333,0,0
26,9,5000,4060,12,1,0,0.0128,0,1
8,284,259,650,1411,0,1,1.0942,0,0
16,477,295,673,1595,0,1,1.6281,0,0
17,1679,497,894,1806,1,1,3.3945,0,0
26,4,10,3771,181,1,0,0.3965,0,1
19,692,309,242,3384,0,0,2.2353,0,0
10,1991,71,369,160,1,1,28.0366,0,0
18,1759,111,791,1280,1,1,15.841,0,0
27,6,53,1528,36,1,0,0.1262,0,1
